year,county,state,povrate,wagesal_percap,trans_gov_pc,trans_medicare_pc,oldfrac,totalpop,trans_medicaid_pc,unemprate
2012,"Edmonson County, KY",21,18.8,4.3231258,9.25494,2.613168,0.17856257,12091,1.5139347,10.0
2004,"Allen County, KY",21,17.2,8.8257923,6.2695365,1.3122776,0.13637093,18699,1.3381528,6.5
2002,"Warren County, KY",21,,21.371727,5.623908,1.0792998,0.10297564,95576,1.2236416,5.1
2014,"Allen County, KY",21,19.0,7.3488808,9.1131516,2.3955619,0.16576391,20493,1.9230692,5.9
2007,"Butler County, KY",21,18.2,7.940002,8.2783146,2.2971027,0.14852262,12759,1.6558322,6.3
2005,"Butler County, KY",21,16.6,8.0293837,7.2710638,1.6112072,0.13875969,12900,1.6130828,7.1
2008,"Allen County, KY",21,19.2,8.0997849,7.7014332,1.9606179,0.14406694,19838,1.2294456,7.0
2003,"Simpson County, KY",21,13.0,20.045486,5.7830477,1.4476833,0.13040614,16694,0.88319653,5.6
2005,"Simpson County, KY",21,14.1,21.217781,6.3010421,1.6729312,0.12995647,16998,0.98918027,5.6
2018,"Allen County, KY",21,17.3,8.3371401,9.378087,2.5531359,0.17716125,21122,2.0365388,3.8
2014,"Simpson County, KY",21,15.0,18.678333,9.1580582,2.5792358,0.15524137,17753,1.5330247,5.9
2019,"Butler County, KY",21,18.0,8.3586111,11.131712,2.9853146,0.18836866,12879,2.8252356,4.8
2014,"Edmonson County, KY",21,19.9,4.4786568,9.7725811,2.6629806,0.18963937,12007,2.24071,8.3
2002,"Allen County, KY",21,,9.4370937,5.9608951,1.2965372,0.13634118,18219,1.2566484,6.3
2016,"Butler County, KY",21,17.8,8.9490261,10.79679,2.7378843,0.17807031,12686,2.8064544,5.5
2016,"Simpson County, KY",21,15.1,19.653465,9.3828983,2.6728048,0.16257225,17992,1.6095269,4.5
2007,"Simpson County, KY",21,13.9,20.802523,6.98769,2.0230279,0.13329843,17187,0.99350476,5.1
2009,"Warren County, KY",21,17.1,20.482571,7.3076777,1.5294116,0.10701668,112375,1.2933294,9.9
2010,"Allen County, KY",21,22.3,7.5059323,8.5259876,2.0126305,0.14797625,20037,1.3800559,11.7
2013,"Simpson County, KY",21,18.5,18.691107,8.4515028,2.3283639,0.15219727,17681,1.0885726,7.5
2009,"Allen County, KY",21,17.9,7.5276275,8.6112137,2.0787549,0.14618142,19811,1.4414334,14.4
2012,"Allen County, KY",21,20.4,7.3448849,8.4239244,2.2535043,0.15722618,20232,1.3192202,8.0
2013,"Butler County, KY",21,22.1,7.9459443,9.7116356,2.6166046,0.16955289,12704,1.8723564,9.2
2003,"Warren County, KY",21,15.2,21.634518,5.5503421,1.073894,0.10224005,97721,1.1194232,5.4
2017,"Edmonson County, KY",21,16.9,4.7144842,10.310173,2.8976159,0.20407328,12226,2.4025147,6.0
2010,"Butler County, KY",21,19.5,7.3390169,10.095183,2.700932,0.15916765,12735,1.8577318,12.0
2014,"Butler County, KY",21,20.6,7.8478799,10.325257,2.6481893,0.17132537,12736,2.6453381,7.5
2019,"Warren County, KY",21,15.4,21.729856,7.911324,1.932391,0.13140351,132896,1.6374993,3.9
2007,"Allen County, KY",21,18.1,8.3626146,7.0733337,1.811956,0.14145343,19540,1.2625735,5.8
2017,"Simpson County, KY",21,14.4,20.699745,9.4908028,2.6088762,0.16330488,18046,1.6606827,4.6
2007,"Warren County, KY",21,18.0,22.704771,6.0770955,1.4046073,0.10412087,107356,1.1702118,4.3
2008,"Simpson County, KY",21,14.3,20.010242,7.7004189,2.2263286,0.13636364,17182,0.98306644,6.4
2010,"Edmonson County, KY",21,18.8,4.3854251,9.6124439,2.6340203,0.166912,12228,1.5492244,13.3
2011,"Butler County, KY",21,20.5,7.5235796,9.8900394,2.6148629,0.16079572,12718,1.8699996,10.7
2005,"Allen County, KY",21,16.7,8.7137232,6.4692655,1.434891,0.13855103,18910,1.284991,6.5
2018,"Butler County, KY",21,17.7,8.3566275,10.915075,2.8521085,0.18527819,12743,2.8711166,4.9
2015,"Butler County, KY",21,21.6,8.2754107,10.894217,2.5826817,0.17457201,12734,2.994169,5.9
2004,"Warren County, KY",21,16.5,22.181536,5.7796221,1.1175669,0.10218398,99497,1.2808754,4.5
2006,"Warren County, KY",21,16.7,22.211773,5.8430743,1.3339766,0.10291909,105170,1.1258743,4.8
2002,"Simpson County, KY",21,,18.948395,5.4097514,1.1577953,0.1277888,16629,0.94802171,5.8
2017,"Allen County, KY",21,21.8,7.9868841,9.3798761,2.4996889,0.17495096,20903,2.0830023,4.1
2014,"Warren County, KY",21,18.3,20.816088,7.6545935,1.7568069,0.11994003,121394,1.6519412,5.6
2004,"Butler County, KY",21,17.5,7.9816489,7.1220751,1.5893736,0.13531126,13044,1.6426511,7.1
2006,"Butler County, KY",21,18.2,7.8950725,7.6900401,1.9956547,0.14398453,12925,1.5410589,7.9
2016,"Edmonson County, KY",21,22.3,4.6029696,10.243226,2.766747,0.20404108,12076,2.3524933,6.2
2002,"Butler County, KY",21,,9.7967758,6.3430567,1.1958803,0.13179432,12952,1.515177,8.1
2011,"Allen County, KY",21,20.5,7.4781966,8.6218529,2.2678437,0.15072364,20176,1.3777684,9.8
2003,"Allen County, KY",21,14.8,8.8277206,5.962554,1.2958827,0.13632418,18434,1.1598707,6.8
2016,"Warren County, KY",21,18.5,21.907272,7.6629519,1.742069,0.12464899,126419,1.6826643,3.9
2013,"Allen County, KY",21,20.6,7.3577704,8.411685,2.1983564,0.1596771,20316,1.3684479,7.4
2009,"Butler County, KY",21,20.1,7.0107169,9.8546896,2.5076528,0.15611681,12670,1.9303254,14.3
2006,"Allen County, KY",21,18.6,8.3843956,6.7432656,1.7213846,0.14170818,19272,1.206812,6.5
2002,"Edmonson County, KY",21,,4.2737565,6.1990047,1.1753618,0.14537108,11763,1.3326129,7.1
2005,"Warren County, KY",21,15.6,22.466787,5.7694492,1.1964337,0.1025744,102121,1.2118336,4.9
2019,"Simpson County, KY",21,12.5,20.818697,9.8623104,2.9291313,0.16707948,18572,1.588166,4.5
2004,"Simpson County, KY",21,13.9,20.544771,6.0487885,1.5006596,0.13002378,16820,1.0294135,4.8
2012,"Butler County, KY",21,21.6,7.7782407,9.727025,2.7183619,0.16533208,12738,1.7931875,9.0
2006,"Breckinridge County, KY",21,17.7,5.5903583,7.1976595,1.8659116,0.14563553,19590,1.1654681,6.6
2002,"Breckinridge County, KY",21,,5.4215245,6.2204647,1.360461,0.14424592,19030,1.1813334,6.7
2002,"Hardin County, KY",21,,22.399776,5.5139933,1.0325637,0.099345624,94136,0.99984825,5.8
2012,"Grayson County, KY",21,21.5,9.9382772,9.2137403,2.3723752,0.15400124,25792,1.5162702,10.3
2011,"Grayson County, KY",21,26.0,9.4066973,9.4192429,2.344888,0.15121156,25752,1.5815555,12.3
2012,"Meade County, KY",21,16.2,5.462647,6.8484125,1.5646484,0.1119125,29255,0.68202525,9.8
2005,"Meade County, KY",21,11.9,5.0796289,4.756608,0.95231527,0.086741559,29732,0.60616678,7.0
2013,"Meade County, KY",21,15.4,5.4044123,6.9710207,1.6701328,0.11668947,29240,0.71050149,9.0
2003,"Larue County, KY",21,14.4,6.7294989,6.2581782,1.37254,0.1496098,13455,1.2312928,5.1
2002,"Grayson County, KY",21,,11.121152,6.7282295,1.4423736,0.13756964,24235,1.3914524,8.1
2004,"Larue County, KY",21,15.4,6.5240579,6.6896105,1.5621065,0.1514506,13615,1.4189937,5.0
2015,"Grayson County, KY",21,22.9,10.324132,10.388401,2.5358222,0.16332543,26138,2.5076423,6.7
2006,"Larue County, KY",21,15.4,6.6813607,6.9158411,1.7176448,0.1526482,13934,1.2888489,5.5
2009,"Hardin County, KY",21,14.7,23.764452,8.0894451,1.5114145,0.11210421,101254,1.1550574,10.3
2009,"Breckinridge County, KY",21,20.8,5.7493153,8.8874245,2.0455019,0.15361129,19979,1.4038684,11.8
2011,"Larue County, KY",21,18.3,5.9003944,8.711298,2.0250285,0.15699273,14179,1.511991,10.0
2008,"Breckinridge County, KY",21,18.9,5.854424,7.9182167,1.9415513,0.14971526,20018,1.1966665,7.5
2006,"Meade County, KY",21,13.0,5.2387576,5.2253442,1.2631789,0.089873113,29397,0.58795327,6.4
2017,"Breckinridge County, KY",21,17.9,6.6296754,9.9929466,2.5223784,0.19010481,20131,2.1051116,6.0
2019,"Grayson County, KY",21,20.3,10.96475,10.871067,2.9651217,0.18091346,26427,2.3626962,5.0
2012,"Larue County, KY",21,18.9,5.8738256,8.6944714,2.1808205,0.16379556,14048,1.4657699,8.6
2007,"Meade County, KY",21,14.4,5.5452242,5.2479362,1.3112731,0.093788646,29108,0.62915558,6.0
2008,"Grayson County, KY",21,19.1,9.7013922,8.4586554,2.0837731,0.14954221,25558,1.3989351,9.9
2016,"Larue County, KY",21,16.9,6.8170314,9.9847422,2.4182816,0.1714938,14018,2.2955213,4.6
2003,"Hardin County, KY",21,11.2,23.169926,5.6605425,1.0863435,0.10204516,93929,0.93328583,5.5
2010,"Hardin County, KY",21,14.7,24.589464,8.0733175,1.4847233,0.10873305,106950,1.0578721,9.7
2007,"Breckinridge County, KY",21,17.2,5.9080162,7.3781195,1.9274298,0.14662698,19819,1.221555,6.0
2014,"Hardin County, KY",21,14.3,22.874411,8.5678501,1.5439905,0.12250768,108483,1.4860768,6.2
2011,"Meade County, KY",21,15.4,5.6048565,7.3128476,1.6278512,0.10430793,29643,0.70013261,11.3
2009,"Grayson County, KY",21,21.0,9.7826548,9.3528032,2.1524894,0.150162,25619,1.6338394,14.7
2017,"Meade County, KY",21,11.2,6.1429029,8.2047482,2.0204961,0.1384083,28033,1.13335,5.2
2010,"Meade County, KY",21,14.3,5.8536649,7.6467066,1.7123315,0.10423487,28714,0.71788061,11.8
2015,"Larue County, KY",21,18.1,6.5609651,9.9598274,2.2833447,0.17002127,14110,2.4369657,5.1
2005,"Larue County, KY",21,15.7,6.3798752,6.6645064,1.4871359,0.15261364,13793,1.3601919,6.3
2010,"Breckinridge County, KY",21,20.7,5.8110399,9.160531,2.1239161,0.15676296,20043,1.3550595,12.9
2004,"Meade County, KY",21,11.9,5.1909919,4.6210074,0.97433811,0.083581083,29600,0.62673044,5.9
2013,"Larue County, KY",21,18.3,6.0504575,8.9121199,2.3157139,0.16427705,14019,1.529828,8.2
2016,"Breckinridge County, KY",21,17.3,6.429637,9.983139,2.5647061,0.18596737,19982,2.0450265,6.3
2007,"Larue County, KY",21,15.1,6.7366791,7.2191982,1.7912464,0.15155625,14008,1.359857,5.1
2014,"Grayson County, KY",21,21.7,9.9066486,10.00142,2.4502816,0.15997851,26066,2.2132728,8.4
2005,"Grayson County, KY",21,23.7,10.589048,7.0820045,1.5172582,0.14018506,25181,1.4142971,8.6
2018,"Hardin County, KY",21,13.4,22.526382,9.4895678,1.8452991,0.14000852,110279,1.5953913,4.1
2002,"Meade County, KY",21,,4.8272357,4.0794997,0.72526121,0.081918463,28919,0.58965409,5.8
2016,"Meade County, KY",21,13.4,6.1891818,8.0536585,1.9489558,0.13544834,27959,1.1010132,5.2
2006,"Grayson County, KY",21,19.5,10.316905,7.5292768,1.9588631,0.14236578,25294,1.3477714,8.3
2008,"Hardin County, KY",21,12.4,23.639948,7.4018626,1.3988664,0.11091208,99926,0.9996953,6.2
2018,"Larue County, KY",21,15.3,6.3880157,10.217536,2.6695518,0.17525701,14299,2.3092499,4.5
2018,"Meade County, KY",21,11.4,6.0444255,8.1981707,2.0601783,0.13911889,28623,1.1007773,4.7
2002,"Larue County, KY",21,,6.4152288,6.2511225,1.4015871,0.15004432,13536,1.3081884,5.4
2003,"Breckinridge County, KY",21,15.4,5.4749265,6.2708054,1.3929092,0.14618148,19209,1.0899062,6.9
2005,"Hardin County, KY",21,12.5,23.428452,6.1351852,1.1316698,0.10489178,96652,1.0299836,5.8
2004,"Breckinridge County, KY",21,16.3,5.5537457,6.6410065,1.4736532,0.14653835,19326,1.2700421,6.4
2012,"Breckinridge County, KY",21,19.7,5.8870978,8.8392916,2.2186401,0.16359469,20074,1.3073547,9.7
2011,"Hardin County, KY",21,14.6,26.031517,8.0719452,1.4513193,0.10972399,107497,1.0576825,9.2
2013,"Hardin County, KY",21,14.4,23.80006,8.0686865,1.5135586,0.11757472,108969,1.0428973,7.7
2015,"Meade County, KY",21,13.5,6.1105509,8.1258535,1.9281851,0.13316502,27725,1.1905369,5.6
2004,"Grayson County, KY",21,17.9,11.018719,6.9954801,1.4639271,0.13849051,24962,1.469075,7.1
2017,"Larue County, KY",21,15.1,6.5728669,10.159322,2.6234863,0.1728656,14196,2.3443396,4.8
2014,"Meade County, KY",21,12.6,5.5996747,7.5451465,1.7461903,0.12229251,29086,1.0004733,7.1
2016,"Grayson County, KY",21,22.1,10.716349,10.404235,2.6469789,0.1686276,26093,2.3475473,6.8
2016,"Hardin County, KY",21,13.8,23.484154,9.3557386,1.7680219,0.13298868,106964,1.5996767,4.5
2013,"Breckinridge County, KY",21,19.2,5.988812,9.116291,2.4511209,0.16839637,20042,1.3636041,9.2
2008,"Meade County, KY",21,12.7,5.8898582,5.9525418,1.3793437,0.096609347,28962,0.62663144,7.7
2019,"Hardin County, KY",21,10.7,22.779631,9.8248472,1.968186,0.14444204,110958,1.5693413,4.1
2015,"Breckinridge County, KY",21,19.0,6.4688072,10.143233,2.6076422,0.18023925,19979,2.1858673,6.2
2018,"Breckinridge County, KY",21,18.8,6.5134668,9.9952564,2.5646644,0.19331332,20309,2.0684803,5.4
2010,"Grayson County, KY",21,20.8,9.3455896,9.4731483,2.206481,0.15077949,25786,1.5711219,14.2
2007,"Hardin County, KY",21,11.2,23.973808,6.8343115,1.4311905,0.10748724,98728,1.0236989,5.1
2009,"Larue County, KY",21,16.8,6.0497966,8.6795149,1.9389343,0.15495344,14172,1.555968,11.8
2004,"Hardin County, KY",21,13.0,23.804953,6.0141258,1.0719441,0.10327843,95015,1.0789546,5.4
2014,"Larue County, KY",21,18.0,6.1771164,9.3350811,2.1761367,0.16673756,14106,2.1527565,6.6
2012,"Hardin County, KY",21,15.1,24.382639,8.0200548,1.4878477,0.11405941,108198,1.0085473,8.2
2017,"Grayson County, KY",21,22.5,10.728815,10.446711,2.6576233,0.1725253,26286,2.416765,6.1
2003,"Meade County, KY",21,10.8,5.1695294,4.2273107,0.75847471,0.083526202,28949,0.55201668,6.3
2014,"Breckinridge County, KY",21,19.2,6.2464638,9.5554018,2.4996293,0.17562743,19883,1.9406074,7.2
2006,"Hardin County, KY",21,11.8,24.137165,6.4163308,1.3216544,0.10651124,97539,0.97670525,5.4
2011,"Breckinridge County, KY",21,19.3,5.7059999,8.9317503,2.073945,0.15716259,20272,1.3475884,11.6
2005,"Breckinridge County, KY",21,18.7,5.5831213,6.8111973,1.5008516,0.14438939,19579,1.2174745,7.0
2019,"Breckinridge County, KY",21,18.3,6.4432874,10.373684,2.8552737,0.19763637,20477,2.0355361,5.3
2019,"Larue County, KY",21,15.4,6.3180256,10.483212,2.8084512,0.17870538,14398,2.277916,4.5
2007,"Grayson County, KY",21,19.7,10.139429,7.8092885,1.9982941,0.14651784,25444,1.4211223,8.1
2008,"Larue County, KY",21,17.3,6.5934386,7.8931317,1.906907,0.15446809,14100,1.3358386,6.5
2003,"Grayson County, KY",21,16.1,10.737739,6.6681013,1.3760657,0.13842908,24648,1.2715786,9.2
2013,"Grayson County, KY",21,25.1,9.6629543,9.3895073,2.5036032,0.15743025,25948,1.5697395,10.3
2017,"Hardin County, KY",21,12.8,23.129412,9.4862623,1.7825119,0.13705495,108161,1.6393911,4.6
2009,"Meade County, KY",21,12.4,5.9966965,7.1608233,1.5621706,0.10182023,28403,0.74814451,12.9
2019,"Meade County, KY",21,11.4,6.1309638,8.4657183,2.0851536,0.14654207,28572,1.0910333,4.6
2015,"Hardin County, KY",21,15.0,23.512367,9.329711,1.6791579,0.12962963,106272,1.7257533,5.0
2018,"Grayson County, KY",21,21.4,10.907157,10.501805,2.7244391,0.1765489,26293,2.3950326,4.9
2010,"Larue County, KY",21,19.1,5.8977494,8.8272238,2.0537691,0.15618604,14169,1.5049223,11.3
2009,"Metcalfe County, KY",21,23.6,6.7406387,9.9771185,2.3056021,0.16221318,10067,2.2023237,15.6
2008,"Metcalfe County, KY",21,22.4,7.7569447,8.8339586,2.2548599,0.16171552,10166,1.8629614,7.0
2006,"Monroe County, KY",21,25.9,9.1064882,9.3635712,2.8051288,0.1631825,11337,2.0796776,6.2
2002,"Barren County, KY",21,,17.191299,6.3634682,1.2958776,0.14721993,38704,1.4185286,4.7
2014,"Barren County, KY",21,19.5,14.029312,9.5780268,2.401598,0.16691454,43034,2.1939013,6.3
2019,"Barren County, KY",21,20.1,14.07235,10.350341,2.7909718,0.18009447,44249,2.3155296,4.5
2004,"Monroe County, KY",21,21.3,9.9995403,8.7126951,2.1876485,0.15905887,11348,2.2360628,5.3
2013,"Monroe County, KY",21,23.8,8.9668207,11.070089,2.9646575,0.18133458,10715,2.6265988,7.1
2008,"Monroe County, KY",21,23.5,8.739933,10.445418,3.0076299,0.16988172,10990,2.2493107,8.3
2013,"Metcalfe County, KY",21,27.7,6.5388346,9.8627691,2.5270977,0.17248996,9960,2.1660838,7.8
2017,"Hart County, KY",21,20.0,10.312484,9.718792,2.3763142,0.16297679,18745,2.5988686,4.5
2009,"Monroe County, KY",21,26.5,8.4508228,11.501897,3.0719397,0.16893062,10969,2.6383786,13.9
2003,"Hart County, KY",21,19.5,7.5171814,6.3319669,1.3511732,0.14226931,17741,1.3645072,6.2
2019,"Metcalfe County, KY",21,22.6,7.2095022,11.919687,3.1654763,0.19402245,10071,3.2783685,4.8
2016,"Monroe County, KY",21,23.2,10.312558,13.16575,3.6650381,0.18787362,10539,4.0102072,4.2
2006,"Hart County, KY",21,23.2,7.6950769,7.1637549,1.8730513,0.14363024,18109,1.4429622,6.3
2003,"Metcalfe County, KY",21,19.5,7.7227225,6.9847608,1.5658897,0.15178572,9968,1.6720788,5.4
2004,"Metcalfe County, KY",21,20.6,8.1284723,7.2476401,1.5411619,0.15197842,10008,1.9424694,4.5
2011,"Hart County, KY",21,26.3,8.8120995,9.2922306,2.4750655,0.15003555,18289,1.7067485,9.9
2003,"Monroe County, KY",21,20.2,9.310216,8.0410166,1.8995501,0.15782598,11481,1.8992008,7.1
2004,"Hart County, KY",21,20.5,7.7624326,6.8007002,1.5128281,0.14123787,17821,1.5776501,5.3
2018,"Metcalfe County, KY",21,23.3,7.0122457,11.53961,2.8956733,0.18778551,10070,3.3140507,4.2
2005,"Monroe County, KY",21,24.6,9.2601595,8.7293959,2.1722064,0.16061269,11425,2.1567137,6.4
2002,"Hart County, KY",21,,7.7573719,6.2695999,1.2440884,0.13981676,17573,1.4722441,5.3
2016,"Barren County, KY",21,21.8,14.653769,9.8285246,2.4917045,0.17069213,43763,2.2945178,4.7
2018,"Monroe County, KY",21,23.0,10.584769,12.923649,3.6205509,0.18756989,10732,4.0448565,4.2
2015,"Hart County, KY",21,22.0,10.057327,10.001353,2.4162505,0.16323762,18421,2.7298067,5.1
2005,"Metcalfe County, KY",21,24.5,8.254447,7.3043737,1.5456511,0.15484446,10094,1.8701215,5.6
2005,"Barren County, KY",21,17.7,16.833689,6.911747,1.542555,0.14813988,40320,1.4437648,5.4
2018,"Barren County, KY",21,19.2,14.275081,9.989954,2.6233623,0.17669727,44115,2.340903,4.4
2006,"Barren County, KY",21,18.5,16.132063,7.2207789,1.8841884,0.14900751,40857,1.3632289,5.6
2014,"Metcalfe County, KY",21,25.2,6.5551429,10.94554,2.716351,0.1743523,9997,3.0637162,6.1
2004,"Barren County, KY",21,16.6,17.25983,6.8031363,1.4772108,0.14729425,39601,1.5138315,4.5
2017,"Monroe County, KY",21,24.3,10.595148,13.097131,3.6017556,0.1880721,10597,4.1366811,3.9
2016,"Hart County, KY",21,21.8,10.223564,9.8077784,2.4716499,0.16304407,18541,2.5361998,4.8
2013,"Barren County, KY",21,20.7,14.149997,8.8998489,2.3226159,0.16400774,42937,1.5476739,7.7
2014,"Monroe County, KY",21,26.2,9.2174377,12.321857,3.1035435,0.18437324,10674,3.7442133,5.5
2019,"Monroe County, KY",21,21.7,10.907083,12.97558,3.515712,0.19230047,10650,4.0407367,3.9
2008,"Hart County, KY",21,21.7,8.4638529,8.1344776,2.1135299,0.14841703,18320,1.495723,6.6
2002,"Metcalfe County, KY",21,,7.7945275,7.1891141,1.6560085,0.15249473,9961,1.7889848,5.1
2012,"Metcalfe County, KY",21,25.9,6.5237474,9.7714405,2.6056101,0.16978864,9983,2.0750346,8.0
2009,"Hart County, KY",21,25.3,8.4898891,8.9606295,2.1885517,0.14925537,18197,1.763065,10.3
2017,"Barren County, KY",21,22.1,14.458035,9.9069128,2.5626099,0.17414163,43746,2.3842008,4.6
2007,"Barren County, KY",21,17.8,15.843979,7.4958611,1.9608413,0.15052491,41435,1.4262086,5.2
2010,"Monroe County, KY",21,24.5,8.5809927,11.558126,3.208627,0.17210574,10970,2.5521498,10.7
2018,"Hart County, KY",21,22.2,10.490136,9.7060213,2.4225979,0.16474447,18902,2.5611331,4.0
2011,"Monroe County, KY",21,25.2,8.6179371,11.6127,3.4167714,0.17283385,10918,2.5774014,9.0
2003,"Barren County, KY",21,15.3,16.863461,6.3103137,1.2827017,0.14699724,39164,1.3074768,5.2
2008,"Barren County, KY",21,17.8,15.350516,8.0124521,2.0000715,0.15151805,41797,1.3971105,6.1
2019,"Hart County, KY",21,20.1,10.340435,9.7873812,2.4185202,0.16737589,19035,2.5203023,4.7
2015,"Monroe County, KY",21,25.3,10.040832,13.27316,3.5216563,0.18581654,10618,4.2576017,4.4
2015,"Barren County, KY",21,19.3,14.511406,10.100056,2.5613918,0.16796032,43546,2.4636843,5.2
2006,"Metcalfe County, KY",21,22.3,8.3266554,7.8315144,1.9942309,0.15845105,10123,1.7843437,5.5
2012,"Hart County, KY",21,25.2,8.7807665,8.9231949,2.3829658,0.15564372,18401,1.6286085,8.3
2007,"Monroe County, KY",21,25.2,9.1657877,9.8546152,2.9286447,0.16757676,11171,2.2391729,6.8
2016,"Metcalfe County, KY",21,22.7,6.858799,11.534582,2.9605207,0.18073852,10020,3.2422168,4.6
2011,"Barren County, KY",21,21.7,14.13028,9.1692953,2.3560674,0.15632901,42321,1.5705639,9.8
2007,"Hart County, KY",21,23.3,8.5632963,7.6044984,1.9797865,0.14621395,18172,1.5254418,5.3
2010,"Metcalfe County, KY",21,21.4,6.6886463,10.065866,2.5492246,0.1632995,10147,2.1163187,13.3
2012,"Barren County, KY",21,20.4,14.474877,8.9365358,2.3955541,0.16095947,42607,1.4974601,7.9
2011,"Metcalfe County, KY",21,24.9,6.5397682,9.8133249,2.4616902,0.16494538,10070,2.1430163,11.2
2014,"Hart County, KY",21,23.0,9.3286753,9.7476244,2.5101619,0.16086863,18512,2.3920326,6.3
2012,"Monroe County, KY",21,27.9,8.9503946,11.12966,3.0928564,0.17606932,10848,2.4906445,7.2
2009,"Barren County, KY",21,19.7,13.961295,8.9775124,2.1711237,0.15254559,42171,1.6211973,12.3
2010,"Hart County, KY",21,25.3,8.6453505,9.4306479,2.4443915,0.14866945,18188,1.7072901,10.4
2002,"Monroe County, KY",21,,9.1521502,8.243556,2.0834317,0.15497102,11557,2.0169897,6.6
2010,"Barren County, KY",21,19.4,13.974209,9.2353096,2.20474,0.15459682,42116,1.5703287,11.2
2005,"Hart County, KY",21,24.2,7.7048273,6.9038644,1.5698078,0.14240576,18040,1.5134079,6.5
2015,"Metcalfe County, KY",21,22.9,6.9793077,11.698363,2.8459556,0.1804534,9925,3.4996603,5.2
2017,"Metcalfe County, KY",21,23.4,6.8382745,11.393257,2.8135846,0.18488061,10093,3.3380268,4.1
2013,"Hart County, KY",21,27.9,8.9764242,9.0160084,2.4175775,0.15830806,18464,1.6906193,7.9
2007,"Metcalfe County, KY",21,23.8,8.2303343,8.1668577,2.0869668,0.16079317,10187,1.8811082,5.6
2014,"Mercer County, KY",21,17.6,14.381956,9.3918581,2.4812493,0.17617041,21360,1.5369326,6.2
2006,"Mercer County, KY",21,13.5,14.932932,7.109827,2.0417778,0.14961523,21181,0.91638619,5.8
2010,"Lincoln County, KY",21,23.3,6.4800639,9.4364109,2.2537971,0.14920725,24724,1.5564588,12.8
2013,"Lincoln County, KY",21,23.1,5.949316,9.4825163,2.4060221,0.16175628,24438,1.5839852,10.7
